,SMILES,Cluster
56885,COC[C@H]1Oc2cc3ncnc(Nc4cccc(I)c4)c3cc2O[C@@H]1COC,1669
58491,Nc1ccc2c(Nc3cccc(I)c3)ncnc2c1,1669
48211,Nc1ccc2c(Nc3cccc(C(F)(F)F)c3)ncnc2c1,1669
4217,Oc1cccc2c1nc(C(F)F)n2-c1nc(N2CCOCC2)cc(N2CCOCC2)n1,1670
49531,O=C(CN1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1)[C@H]1CCCN1,1670
4212,FC(F)Oc1cccc2c1nc(C(F)F)n2-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,1670
50643,NC(=O)[C@H](CO)NC(=O)C1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1670
46286,CC(=O)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1670
49404,NC(=O)CNC(=O)[C@H]1CCCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)C1,1670
8450,CN(C)CC(=O)N[C@H]1CC[C@H](Nc2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1670
50675,O=C(C[C@@H]1CCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1670
40950,O=C([C@H]1CCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1670
8841,CC(=O)NCC(=O)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1670
8842,O=C([C@@H]1CCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1670
57933,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,1670
4211,COc1cccc2c1nc(C(F)F)n2-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,1670
4210,Oc1cccc2c1nc(C(F)F)n2-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,1670
4214,COc1cc(N)cc2c1nc(C(F)F)n2-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,1670
4213,COc1ccc2c(nc(C(F)F)n2-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)c1O,1670
48392,O=C([C@@H]1CCCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1670
57386,CCn1c(=O)cc(Oc2cc(C(=O)NC3CC3)ccc2C)c2cnn(-c3ccc(F)cc3)c21,1671
56400,CCn1c(-c2nonc2N)nc2cncc(C(=O)NC3CCNCC3)c21,1672
4129,CCn1c(nc2c1c(CNC1CCNCC1)cnc2)c1nonc1N,1672
4991,CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CC[C@H](N)C3)c21,1672
4105,CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CCC(N)C3)c21,1672
56342,CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CCNCC3)c21,1672
57076,CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CC[C@@H](N)C3)c21,1672
56343,CCn1c(-c2nonc2N)nc2cncc(C(=O)NC3CCCNC3)c21,1672
56371,CCn1c(-c2nonc2N)nc2cncc(OC3CCNCC3)c21,1672
57014,CCn1c(-c2nonc2N)nc2cncc(OCC3CCNCC3)c21,1672
52116,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc21,1673
56994,COC(C)(C)CCn1nc(Nc2c(C)cc(F)cc2C)c2cnc(Nc3ccccc3)nc21,1673
55941,COC(C)(C)CCn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccccc3)nc21,1673
49851,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(OCCCN4CCCCC4)c(F)c3)nc21,1673
55938,CN(C)CCn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccccc3)nc21,1673
56208,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,1673
56207,COC(C)(C)CCn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc21,1673
55939,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccccc3)nc21,1673
55864,CN(C)CCCn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccccc3)nc21,1673
51483,CN1CCN(CCn2nc(Nc3c(Cl)cccc3Cl)c3cnc(Nc4ccccc4)nc32)CC1,1673
51344,COC(C)(C)CCn1nc(Nc2c(C)cc(C)cc2C)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,1673
56829,COC(C)(C)CCn1nc(Nc2c(C)cc(F)cc2C)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,1673
51444,OC[C@H](O)CCn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccccc3)nc21,1673
56614,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(OCCN4CCCC4)c(F)c3)nc21,1673
56643,COC(C)(C)CCn1nc(Nc2c(Cl)cccc2Cl)c2cnc(Nc3ccc(OCCN4CCCC4)c(F)c3)nc21,1673
56225,CN(C)[C@@H]1CCN(CCn2nc(Nc3c(Cl)cccc3Cl)c3cnc(Nc4ccccc4)nc32)C1,1673
51197,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(OCCN4CCCC4)cc3)nc21,1673
54966,CNC(=O)c1nc(-c2ccc(NC(=O)[C@H](O)c3cc(F)cc(F)c3)cc2C)cnc1N,1674
55088,CC(C)NC(=O)c1cc(-c2ccc(NC(=O)[C@H](O)c3cc(F)cc(F)c3)cc2F)cnc1N,1674
54899,CC(C)NC(=O)c1cc(-c2ccc(NC(=O)[C@H](O)c3cc(F)cc(F)c3)cc2)cnc1N,1674
55371,CCc1cccc([C@@H](O)C(=O)Nc2ccc(-c3cnc(N)c(C(=O)NC(C)C)c3)c(C)c2)c1,1674
55501,Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)n1,1674
55143,Cc1cc(NC(=O)[C@@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,1674
55837,Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)OC(C)C)c1,1674
56088,CNC(=O)c1cc(-c2ccc(NC(=O)[C@H](O)c3cc(F)cc(F)c3)cc2C)cnc1N,1674
55351,CCc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,1674
55863,Cc1cc(NC(=O)[C@H](O)c2ccccc2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,1674
54960,CC(C)NC(=O)c1cc(-c2ccc(NC(=O)[C@H](O)c3cc(F)cc(F)c3)cc2Cl)cnc1N,1674
55831,Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC2CC2)c1,1674
55165,Cc1cc(NC(=O)[C@H](O)c2cccc(Cl)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,1674
55584,CCNC(=O)c1cc(-c2ccc(NC(=O)[C@H](O)c3cc(F)cc(F)c3)cc2C)cnc1N,1674
55538,Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,1674
55879,Cc1cccc([C@@H](O)C(=O)Nc2ccc(-c3cnc(N)c(C(=O)NC(C)C)c3)c(C)c2)c1,1674
55217,Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cncc(C(=O)NC(C)C)c1,1674
55320,COc1ccccc1C1=C(Nc2cccc(SC)c2)C(=O)NC1=O,1675
54948,COc1cccc(NC2=C(c3ccccc3OC)C(=O)NC2=O)c1,1675
14465,COc1ccccc1C1=C(Nc2ccc(SC)cc2)C(=O)NC1=O,1675
55779,COc1ccccc1C1=C(Nc2ccc3ncccc3c2)C(=O)NC1=O,1675
56122,N#Cc1cccc(NC2=C(c3cccc4ccccc34)C(=O)NC2=O)c1,1675
56187,COc1cc(Br)ccc1C1=C(Nc2cccc(C#N)c2)C(=O)NC1=O,1675
2309,COc1ccccc1C1=C(Nc2ccc(O)c(Cl)c2)C(=O)NC1=O,1675
55743,COc1cc(NC(=O)C(C)C)ccc1C1=C(Nc2cccc(C#N)c2)C(=O)NC1=O,1675
2308,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cccc(Cl)c1,1675
55109,COc1ccc(NC2=C(c3ccccc3OC)C(=O)NC2=O)cc1,1675
56059,COc1ccccc1C1=C(Nc2cccc(C#N)c2)C(=O)NC1=O,1675
55253,COc1ccccc1C1=C(Nc2cccc(F)c2)C(=O)NC1=O,1675
55089,COc1ccccc1C1=C(Nc2ccc(-c3ccccc3)cc2)C(=O)NC1=O,1675
56165,COc1ccccc1C1=C(Nc2cccc3ccccc23)C(=O)NC1=O,1675
2306,COc1ccccc1C1=C(Nc2cccc(Cl)c2)C(=O)NC1=O,1675
55826,COc1ccccc1C1=C(Nc2ccc3c(c2)OCO3)C(=O)NC1=O,1675
55306,COc1ccc(Br)cc1C1=C(Nc2cccc(C#N)c2)C(=O)NC1=O,1675
55726,COc1ncc(-c2cc(OC(C)C)cc3c2CNC3=O)cc1NS(C)(=O)=O,1676
55704,C#Cc1ccc(-c2cc3c(c(-c4cnc(OC)c(NS(C)(=O)=O)c4)c2)CNC3=O)cn1,1676
54953,O=C1NCc2c1cc(O[C@@H]1CCN(C(=O)C3CC3)C1)cc2-c1cncc(O)c1,1676
55135,Cc1ncc(-c2cc(O[C@@H]3CCN(C(=O)C4CC4)C3)cc3c2CNC3=O)cc1NS(C)(=O)=O,1676
54986,COc1ncc(-c2cc(OC3CCC3)cc3c2CNC3=O)cc1NS(C)(=O)=O,1676
55127,O=C1NCc2c1cc(O[C@@H]1CCN(C(=O)C3CC3)C1)cc2-c1cc(O)cc(F)c1,1676
55408,COc1ccc(-c2cc(O[C@@H]3CCN(C(=O)C4CC4)C3)cc3c2CNC3=O)cn1,1676
55041,COc1ncc(-c2cc(OCC3CCC3)cc3c2CNC3=O)cc1NS(C)(=O)=O,1676
54893,COc1cc2c(c(-c3cnc(OC)c(NS(C)(=O)=O)c3)c1)CNC2=O,1676
54952,COc1ncc(-c2cc(O[C@@H]3CCN(C(=O)C4CC4)C3)cc3c2CNC3=O)cc1NS(C)(=O)=O,1676
56186,O=C1NCc2c1cc(O[C@@H]1CCN(C(=O)C3CCOCC3)C1)cc2-c1cc(O)cc(F)c1,1676
56134,O=C1NCc2c1cc(O[C@@H]1CCN(C(=O)C3CC3)C1)cc2-c1cnc(F)c(O)c1,1676
55077,Cn1ncc2cc(-c3cc(OC4CN(C(=O)C5CC5)C4)cc4c3CNC4=O)cnc21,1676
55563,CCOc1cc2c(c(-c3cnc(OC)c(NS(C)(=O)=O)c3)c1)CNC2=O,1676
55505,Nc1ncc(-c2cc(OC3CN(C(=O)C4CC4)C3)cc3c2CNC3=O)cc1C(F)(F)F,1676
55595,COc1ncc(-c2cc(-c3ccnc(N4C[C@H](C)O[C@H](C)C4)c3)cc3c2CNC3=O)cc1NS(C)(=O)=O,1676
56019,COc1ncc(-c2cc(OC3CN(C(=O)C4CC4)C3)cc3c2CNC3=O)cc1NS(C)(=O)=O,1676
54715,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)N[C@H](C)c4ccccc4)cc32)c1C,1677
53777,C#CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)N[C@H](C)c4ccccc4)cc32)c1C,1677
53978,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)N[C@H](C)c4ccccc4)cc32)c(C)c1NC(=O)CBr,1677
42889,Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(C(=O)N[C@H](CO)c4ccccc4)cc32)[nH]1,1677
52972,CC#CC(=O)Nc1cc2c(Oc3ccc(C(=O)Nc4ccccn4)cc3)ccnc2cc1OCCCN1CCN(C)CC1,1678
54316,O=C(C#CCCN1CCOCC1)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,1678
54420,COCC#CC(=O)Nc1cc2c(Oc3ccc(C(=O)Nc4ccccn4)cc3)ccnc2cc1OC,1678
54688,CC#CC(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,1678
52313,CC#CC(=O)Nc1cc2c(Oc3ccc(C(=O)Nc4ccccn4)cc3)ccnc2cc1OC,1678
54512,CCN1CCN(CC#CC(=O)Nc2ccc3nccc(Oc4ccc(C(=O)Nc5ccccn5)cc4)c3c2)CC1,1678
53818,CC#CC(=O)Nc1cc2c(Oc3ccc(C(=O)Nc4ccccn4)cc3)ccnc2cc1OCCN1CCOCC1,1678
52963,COc1cc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2cc1NC(=O)C#CCCN1CCOCC1,1678
52383,COCC#CC(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,1678
53379,O=C(C#CCN1CCOCC1)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,1678
53169,COc1cc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2cc1NC(=O)C#CCN1CCOCC1,1678
54076,CN(C)C/C=C/C(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,1678
52786,C=CC(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4cc(CC)ccn4)cc3)c2c1,1678
54268,CC#CC(=O)Nc1cc2c(Oc3ccc(C(=O)Nc4ccccn4)cc3)ccnc2cc1OC1CCOCC1,1678
54297,O=C(C#CCO)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,1678
53737,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3ncccc3F)ccc2N)C[C@@H](O)[C@]1(C)O,1679
52293,CC[C@@]1(O)[C@@H](C)C[C@@H](c2ccncc2NC(=O)c2nc(-c3ncccc3F)ccc2N)C[C@H]1O,1679
54304,CN1CCCn2cc(nn2)-c2nccc3[nH]c(nc23)-c2n[nH]c3ccc(cc23)-c2cncc(c2)C1,1680
52955,CCNCc1cncc(-c2cc3c(-c4nc5c(-c6ccsc6)nccc5[nH]4)n[nH]c3cn2)c1,1680
52832,Cc1ccc(-c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(N)c6)cc45)nc23)s1,1680
41511,CCCNCc1cncc(-c2cnc3[nH]nc(-c4nc5c(COC)cccc5[nH]4)c3c2)c1,1680
48145,CCNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(OC)ccc5[nH]4)c3c2)c1,1680
52362,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccccn6)nccc5[nH]4)c3c2)c1,1680
10618,CCNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(F)ccc5[nH]4)c3c2)c1,1680
10617,CCNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(F)c(F)cc5[nH]4)c3c2)c1,1680
52353,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4nc[nH]c34)c(F)c2)no1,1681
51691,C=CC(=O)N1CCC(Nc2ccc(C(N)=O)c3[nH]c(C)c(C)c23)CC1,1682
51962,C#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1682
51547,C#CC(=O)N1CCCC(Nc2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1682
51847,C=CC(=O)NC1CCCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1682
51755,C=CS(=O)(=O)N[C@@H]1CCCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1682
51985,C#CC(=O)N[C@@H]1CCCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1682
51793,CC#CC(=O)N[C@H]1CCCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1682
51733,C=CC(=O)N1CC[C@H](Nc2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1682
51902,C=CC(=O)NC1CCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1682
51681,C=CS(=O)(=O)NC1CCCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1682
51879,C=CS(=O)(=O)N[C@H]1CCCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1682
51559,C#CC(=O)N[C@@H]1CCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1682
51801,C=CC(=O)N1CC[C@@H](Nc2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1682
48175,CC#CC(=O)N[C@H]1CCCN(C1)c1c(F)cc(c2c1c(C)c([nH]2)C)C(=O)N,1682
51551,C#CC(=O)N[C@H]1CCCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1682
51772,C=CS(=O)(=O)NC1CCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1682
28862,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cncc(OC)c4)cc23)CC1,1683
51521,CC(C)Oc1cncc(-c2ccc3[nH]nc(C(=O)NCC4CCOCC4)c3c2)c1,1683
28909,COc1cncc(-c2ccc3[nH]nc(C(=O)NCC4CCN(CC(=O)O)CC4)c3c2)c1,1683
51669,O=C(NCC1CCOCC1)c1n[nH]c2ccc(-c3cccnc3)cc12,1683
51714,O=C(NCC1CCOCC1)c1n[nH]c2ccc(-c3cncc(CO)c3)cc12,1683
51828,COCc1cncc(-c2ccc3[nH]nc(C(=O)NCC4CCOCC4)c3c2)c1,1683
51745,O=C(NCC1CCOCC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,1683
28866,COc1ccncc1-c1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccccc4)CC3)c2c1,1683
53510,O=C(N[C@H]1C[C@@H]1c1ccccc1)c1n[nH]c2ccc(-c3cccnc3)cc12,1683
51570,O=C(NCC1CCOC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,1683
51616,COCc1ccncc1-c1ccc2[nH]nc(C(=O)NCC3CCOCC3)c2c1,1683
52355,CC(C)OCCCNC(=O)c1n[nH]c2ccc(-c3cccnc3)cc12,1683
51601,O=C(NCC1CCCOC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,1683
50565,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(-c4ccccc4OC)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
50756,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(Br)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
50006,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(-c4cccc5[nH]ccc45)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
50777,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(-c4ccc(C(=O)OC(C)C)cc4)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
50407,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccccc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
50097,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(-c4ccc(OC)cc4)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
50298,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(-c4ccc(C(=O)OC)cc4)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
50126,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(-c4ccccc4OC(C)C)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
50854,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(-c4ccccc4)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
50294,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(-c4ccc(C(=O)N(CC)CC)cc4)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
51033,CCCCCCCCc1ccc2c(c1)C(=O)OCC(C)(C)[C@]1(O)O[C@@H](C/C(=C\C(=O)OC)[C@@H]1OC(=O)CCCCCCC)C[C@H](CO)OC(=O)CCO2,1684
50870,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(-c4c(OC)cccc4OC)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
50416,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(-c4ccc(S(=O)(=O)N(CC)CC)cc4)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
51020,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(-c4ccc(OC(C)C)cc4)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
51377,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(-c4c(C)noc4C)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
50240,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(-c4c(OC(C)C)cccc4OC(C)C)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
51082,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)CCOc3ccc(-c4cccc(S(=O)(=O)N(CC)CC)c4)cc3C(=O)OCC(C)(C)[C@]1(O)O2,1684
51198,COc1cccc([C@@H](CCN2CCCC2)NC(=O)c2ccc(-c3ccncc3)cc2)c1,1685
51105,CCc1nc(C(N)=O)c(Nc2ccc3c(c2)CCC(N2CC4CNCC4C2)CC3)nc1NC1CCOCC1,1686
48299,COc1cc(-c2cncc(-c3ccc(N4C[C@H](C)N(C)[C@H](C)C4)cc3)c2C)cc(F)c1C(N)=O,1687
50129,COc1cc(-c2cncc(-c3ccc(N4C[C@H](C)N(C)[C@H](C)C4)cc3)c2C)cc(OC)c1C(N)=O,1687
48447,O=c1c2c(Cl)ccn2nc([C@@H]2CCCN2c2ncnc3[nH]cnc23)n1-c1ccccc1,1688
50020,CC(=O)c1c[nH]c2ncnc(N3C[C@@H](F)C[C@H]3c3nn4ccc(Cl)c4c(=O)n3-c3ccccc3)c12,1688
49891,N#Cc1c[nH]c2ncnc(N3CCC[C@H]3c3nn4ccc(Cl)c4c(=O)n3-c3ccccc3)c12,1688
49338,CC(=O)c1c[nH]c2ncnc(N3CCC[C@H]3c3nn4ccc(F)c4c(=O)n3-c3ccccc3)c12,1688
49469,N#Cc1cnc(N)nc1N1CC[C@H]1c1nn2ccc(Cl)c2c(=O)n1-c1ccccc1,1688
50059,CC(=O)c1c[nH]c2ncnc(N3CCC[C@H]3c3nn4ccc(Cl)c4c(=O)n3-c3cccc(F)c3)c12,1688
49507,CC(=O)c1c[nH]c2ncnc(N3CC[C@H]3c3nn4ccc(Cl)c4c(=O)n3-c3ccccc3)c12,1688
49615,N#Cc1c[nH]c2ncnc(N3C[C@@H](F)C[C@H]3c3nn4ccc(Cl)c4c(=O)n3-c3ccccc3)c12,1688
51032,O=c1c2c(Cl)ccn2nc([C@@H]2CCCN2c2ncnc3[nH]cnc23)n1-c1cccc(F)c1,1688
50202,N#Cc1c[nH]c2ncnc(N3CCC[C@H]3c3nn4cccc4c(=O)n3-c3ccccc3)c12,1688
50554,N#Cc1cnc(N)nc1N1CCC[C@H]1c1nn2ccc(Cl)c2c(=O)n1-c1ccccc1,1688
50541,O=c1c2c(Cl)ccn2nc([C@@H]2C[C@H](F)CN2c2ncnc3[nH]cnc23)n1-c1ccccc1,1688
48699,N#Cc1c[nH]c2ncnc(N3CC[C@H]3c3nn4ccc(Cl)c4c(=O)n3-c3ccccc3)c12,1688
48719,CC(=O)c1c[nH]c2ncnc(N3CCC[C@H]3c3nn4ccc(Cl)c4c(=O)n3-c3ccccc3)c12,1688
49862,CC(=O)c1cnc(N)nc1N1CC[C@H]1c1nn2ccc(Cl)c2c(=O)n1-c1ccccc1,1688
50479,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CC4(COC4)C3)cc21,1689
51892,C[C@H]1CCCOc2nn(C)cc2C(=O)Nc2cccc(n2)-c2nncn21,1689
51336,C[C@@H]1CCOc2cc(F)c(-c3cnn(CCN(C)C)c3)cc2C(=O)Nc2cccc(n2)-c2nncn2C1,1689
48793,O=C1Nc2cccc(n2)-c2nncn2CCCCCOc2ccccc21,1689
50932,Cc1cn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,1689
50798,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccccc21,1689
49670,CS(=O)(=O)c1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,1689
51311,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2cc(F)ccc21,1689
50421,C[C@@H]1CCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn2C1,1689
49302,C[C@@H]1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,1689
49523,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(F)cc21,1689
48574,C[C@@H]1CCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2OC1,1689
50529,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CCOCC3)cc21,1689
50808,C[C@H]1CCCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn21,1689
49896,C[C@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,1689
49737,Cn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,1689
49092,CN(C)CCn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,1689
49069,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,1690
50468,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,1690
48618,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(CCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,1690
25871,N#CCNC(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,1691
24933,N#CCC(=O)N1CC(F)(F)C12CCCN(c1ncnc3[nH]ccc13)C2,1691
